,AS_distribution_most_pop_ans,AS_entropy_distance_highest_lowest,AS_has_pop_ans_changed,AS_std_distance_highest_lowest,AS_var_distance_highest_lowest,A_above50%,A_distance1-2,A_distance1-last,A_entropy,A_entropy_eliminate,A_num,A_var,A_wasser_uniform,CS_mean_high_low_diff,CS_var_high_low_diff,CS_var_least_pop,CS_var_most_pop,C_above_90,C_above_95,C_above_98,C_distance_mean,C_highest,C_if_highest_pop,C_least_pop,C_lowest,C_mean,C_most_pop,C_std,C_under_15,C_var,HAC,MR,NONE,P_above_80,P_high_con_low_p,P_higher_then_vote,P_highest_mean,P_highest_std,P_highest_var,P_low_con_high_p,P_lower_then_votes,P_lowest_mean,P_lowest_std,P_lowest_var,P_prediction,SP,WC,ALL,dataset_id
359,0.000740741,0.107727956,1,2,40,1,31,31,0.444682376,0.444682376,92,961,15.5,0.062333333,0.009958556,0.002910562,0.000395286,0.434782609,0.358695652,0.315217391,0.195326087,1,0,0.547333333,0.11,0.804673913,0.854805195,0.204877753,0.010869565,0.041974894,1,1,0,0.467391304,0,0,0.743804348,0.192753742,0.037154005,1,92,0.256195652,0.192753742,0.037154005,0,1,1,1,1
360,0.008888889,0.285781329,1,6,108,1,25,25,0.537166376,0.537166376,92,625,12.5,0.047,0.009445667,0.000512847,0.0012501,0.282608696,0.184782609,0.184782609,0.267065217,1,0,0.633809524,0.23,0.732934783,0.762253521,0.18939571,0,0.035870735,1,1,0,0.336956522,2,0,0.631630435,0.231654152,0.053663646,1,92,0.368369565,0.231654152,0.053663646,0,1,1,1,1
361,0.001728395,0.020135514,0,2,8,1,2,2,0.692201703,0.692201703,92,4,1,0.066666667,0.009955556,0.005345526,3.26E-05,0.260869565,0.173913043,0.163043478,0.285217391,1,1,0.752045455,0.02,0.714782609,0.680625,0.223609123,0.010869565,0.05000104,0,1,0,0.413043478,0,0,0.555217391,0.270665357,0.073259735,6,92,0.444782609,0.270665357,0.073259735,0,1,0,0,1
362,0.000246914,0.002223871,0,0,0,1,1,1,0.692910867,0.692910867,92,1,0.5,0.034,0.032908889,0.002675456,0.000410617,0.141304348,0.076086957,0.065217391,0.352717391,1,0,0.609111111,0.11,0.647282609,0.683829787,0.193453192,0.010869565,0.037424138,1,1,0,0.206521739,0,0,0.5425,0.215328995,0.046366576,6,92,0.4575,0.215328995,0.046366576,0,0,1,0,1
363,0.000246914,0.006691544,0,1,3,1,2,2,0.692159201,0.692159201,90,4,1,0.018,0.034771889,0.003514108,0.000390823,0.266666667,0.177777778,0.111111111,0.261222222,1,0,0.733255814,0,0.738777778,0.743829787,0.211080963,0.022222222,0.044555173,0,0,0,0.322222222,1,0,0.545333333,0.266796635,0.071180444,6,90,0.454666667,0.266796635,0.071180444,0,1,0,0,1
364,0.00691358,0.172609243,1,6,72,1,18,18,0.61450332,0.61450332,92,324,9,0.051666667,0.015003,0.000498834,0.000637667,0.141304348,0.108695652,0.076086957,0.329891304,1,0,0.635714286,0.16,0.670108696,0.68515625,0.182491778,0,0.033303249,0,0,1,0.260869565,1,0,0.600434783,0.228210968,0.052080246,3,92,0.399565217,0.228210968,0.052080246,0,0,0,0,1
365,0.003950617,0.136111745,1,4,56,1,19,19,0.605236752,0.605236752,92,361,9.5,0.091333333,0.025956444,0.005998764,0.000940844,0.22826087,0.152173913,0.119565217,0.299456522,1,0,0.632222222,0.12,0.700543478,0.728923077,0.208938123,0.010869565,0.043655139,0,0,1,0.27173913,0,0,0.610652174,0.213566018,0.045610444,4,92,0.389347826,0.213566018,0.045610444,0,0,0,0,1
366,0.005185185,0.104316594,1,5,45,1,15,15,0.638996087,0.638996087,92,225,7.5,0.066,0.021501667,0.000853262,0.000890178,0.347826087,0.25,0.184782609,0.201195652,1,0,0.700322581,0,0.798804348,0.848852459,0.187592542,0.010869565,0.035190962,0,0,1,0.434782609,0,0,0.651304348,0.276873921,0.076659168,2,92,0.348695652,0.276873921,0.076659168,0,0,0,0,1
367,0.005185185,0.080059007,1,5,35,1,13,13,0.652664026,0.652664026,92,169,6.5,0.033333333,0.020289333,0.001153047,0.000219535,0.184782609,0.086956522,0.086956522,0.305108696,1,0,0.62030303,0.1,0.694891304,0.736610169,0.192650249,0.010869565,0.037114119,0,0,1,0.195652174,0,0,0.59173913,0.206653505,0.042705671,4,92,0.40826087,0.206653505,0.042705671,0,0,0,0,1
368,0.003209877,0.073367463,1,4,32,1,12,12,0.658723877,0.658723877,92,144,6,0.092666667,0.019235556,0.001266667,0.00282131,0.260869565,0.217391304,0.173913043,0.246195652,1,1,0.771764706,0.1,0.753804348,0.743275862,0.194052001,0.010869565,0.037656179,0,1,0,0.358695652,0,0,0.504347826,0.272864453,0.074455009,3,92,0.495652174,0.272864453,0.074455009,0,1,1,0,1
369,0.001728395,0.033765548,1,3,15,1,7,7,0.680999143,0.680999143,90,49,3.5,0.064333333,0.018431667,0.010280444,0.001480798,0.266666667,0.188888889,0.1,0.284555556,1,0,0.644736842,0.11,0.715444444,0.767115385,0.23463523,0.044444444,0.055053691,0,0,0,0.333333333,0,0,0.590888889,0.249971751,0.062485877,4,90,0.409111111,0.249971751,0.062485877,0,1,0,0,1
370,0.010617284,0.311431195,1,7,119,1,28,28,0.494315658,0.494315658,92,784,14,0.125,0.065921667,0.011281962,0.002035185,0.391304348,0.326086957,0.293478261,0.258804348,1,1,0.751111111,0,0.741195652,0.738783784,0.283506163,0.076086957,0.080375744,0,1,0,0.47826087,1,0,0.595,0.301750329,0.091053261,4,92,0.405,0.301750329,0.091053261,0,1,1,0,1
371,0.007654321,0.111008138,0,6,48,1,9,9,0.673883273,0.673883273,92,81,4.5,0.085,0.046838333,0.003674504,0.00144927,0.380434783,0.304347826,0.282608696,0.204782609,1,0,0.782972973,0,0.795217391,0.803454545,0.202803601,0.02173913,0.041129301,0,0,0,0.467391304,1,0,0.640217391,0.291718962,0.085099953,1,92,0.359782609,0.291718962,0.085099953,0,1,0,0,1
372,0.000740741,0.017911642,1,2,8,1,6,6,0.684616278,0.684616278,92,36,3,0.047,0.006710667,0.00200234,0.000578385,0.195652174,0.152173913,0.119565217,0.318478261,1,1,0.698,0.05,0.681521739,0.668846154,0.214688525,0.02173913,0.046091163,0,1,0,0.260869565,0,0,0.531847826,0.24172806,0.058432455,4,92,0.468152174,0.24172806,0.058432455,0,1,1,0,1
373,0.001728395,0.047717597,0,3,21,1,6,6,0.684616278,0.684616278,92,36,3,0.029,0.018169222,0.001083389,0.000226371,0.304347826,0.217391304,0.184782609,0.26923913,1,1,0.7465,0.15,0.73076087,0.718653846,0.221689333,0.010869565,0.04914616,0,1,0,0.293478261,1,0,0.532717391,0.251491651,0.063248051,3,92,0.467282609,0.251491651,0.063248051,0,1,1,0,1
374,0,0,1,0,0,1,12,12,0.658723877,0.658723877,92,144,6,0.121666667,0.010310667,0.003139732,0.003986378,0.27173913,0.206521739,0.163043478,0.268478261,1,1,0.761470588,0.03,0.731521739,0.713965517,0.225301415,0.032608696,0.050760728,0,1,0,0.260869565,1,0,0.510869565,0.246200043,0.060614461,1,92,0.489130435,0.246200043,0.060614461,0,1,1,0,1
375,0.00962963,0.147650528,0,7,63,1,10,10,0.669327963,0.669327963,92,100,5,0.027666667,0.010872556,0.002992793,0.000268345,0.173913043,0.130434783,0.086956522,0.277065217,1,0,0.713333333,0.28,0.722934783,0.729107143,0.169105949,0,0.028596822,0,0,1,0.27173913,0,0,0.557717391,0.231864387,0.053761094,3,92,0.442282609,0.231864387,0.053761094,0,0,0,0,1
376,0.005185185,0.354257678,1,5,115,1,34,34,0.387212375,0,92,1156,17,0.087666667,0.072169667,0.027619599,0.002710635,0.434782609,0.391304348,0.369565217,0.235543478,1,1,0.826666667,0,0.764456522,0.755125,0.283136026,0.086956522,0.080166009,0,1,0,0.510869565,0,0,0.643586957,0.303929274,0.092373003,3,92,0.356413043,0.303929274,0.092373003,0,1,1,0,1
377,0.000246914,0.006691544,0,1,3,1,2,2,0.692159201,0.692159201,90,4,1,0.150333333,0.076781222,0.000325533,0.013674708,0.511111111,0.444444444,0.4,0.176333333,1,0,0.764418605,0.05,0.823666667,0.87787234,0.226791387,0.033333333,0.051434333,0,0,0,0.555555556,2,0,0.701333333,0.277653661,0.077091556,1,90,0.298666667,0.277653661,0.077091556,0,1,0,0,1
378,0.000246914,0.006691544,0,1,3,1,0,0,0.693147181,0.693147181,92,0,0,0.058,0.004142667,0.002680065,0.001695864,0.184782609,0.152173913,0.130434783,0.308913043,1,0,0.732608696,0.11,0.691086957,0.732608696,0.201669427,0.010869565,0.040670558,1,0,0,0.260869565,1,0,0.555869565,0.22876869,0.052335113,3,92,0.444130435,0.22876869,0.052335113,0,0,1,0,1
379,0.005185185,0.129738886,1,5,55,1,18,18,0.61450332,0.61450332,92,324,9,0.095333333,0.015004,0.002168501,0.001682766,0.195652174,0.141304348,0.119565217,0.297934783,1,1,0.733928571,0.23,0.702065217,0.688125,0.185932071,0,0.034570735,1,0,0,0.27173913,0,0,0.5925,0.22284536,0.049660054,3,92,0.4075,0.22284536,0.049660054,0,0,0,0,1
380,0.008888889,0.172609243,1,6,72,1,22,22,0.573964491,0.573964491,92,484,11,0.015,0.004438333,0.00075302,6.60E-05,0.173913043,0.097826087,0.086956522,0.295978261,1,0,0.699166667,0.42,0.704021739,0.705735294,0.172960537,0,0.029915347,0,0,1,0.25,0,0,0.57326087,0.215578638,0.046474149,3,92,0.42673913,0.215578638,0.046474149,0,0,0,0,1
381,0.000740741,0.017911642,0,2,8,1,5,5,0.68722812,0.68722812,92,25,2.5,0.035666667,0.010130556,0.004579108,0.001138638,0.108695652,0.076086957,0.065217391,0.355978261,1,0,0.615853659,0,0.644021739,0.666666667,0.187240021,0.02173913,0.035058826,0,0,1,0.173913043,0,0,0.546195652,0.213912022,0.045758353,2,92,0.453804348,0.213912022,0.045758353,0,0,0,0,1
382,0.000246914,0.006691544,1,1,3,1,3,3,0.691019016,0.691019016,92,9,1.5,0.099333333,0.025014222,0.00187567,0.002391323,0.380434783,0.27173913,0.206521739,0.209565217,1,0,0.782325581,0.09,0.790434783,0.79755102,0.186634455,0.010869565,0.03483242,0,0,0,0.336956522,2,0,0.543804348,0.264525179,0.06997357,2,92,0.456195652,0.264525179,0.06997357,0,1,0,0,1
383,0.000246914,0.03664239,1,1,15,1,22,22,0.573964491,0.573964491,92,484,11,0.016333333,0.003114667,0.002014931,0.000185675,0.163043478,0.086956522,0.054347826,0.312173913,1,0,0.670416667,0.14,0.687826087,0.693970588,0.17809271,0.010869565,0.031717013,0,0,1,0.27173913,0,0,0.624782609,0.208047226,0.043283648,2,92,0.375217391,0.208047226,0.043283648,0,0,0,0,1
384,0.000740741,0.008915415,0,1,3,1,2,2,0.692201703,0.692201703,92,4,1,0.028666667,0.004634222,0.002700538,0.002550999,0.184782609,0.152173913,0.130434783,0.273586957,1,1,0.771136364,0.26,0.726413043,0.685416667,0.179016525,0,0.032046916,1,0,0,0.217391304,0,0,0.539456522,0.227071929,0.051561661,2,92,0.460543478,0.227071929,0.051561661,0,1,1,0,1
385,0.003950617,0.054409141,1,4,24,1,8,8,0.677947136,0.677947136,92,64,4,0.090333333,0.008777778,0.005843027,0.001344388,0.184782609,0.119565217,0.097826087,0.303804348,1,0,0.651578947,0.11,0.696195652,0.727592593,0.188868728,0.010869565,0.035671397,0,0,0,0.315217391,1,0,0.59326087,0.231723733,0.053695888,5,92,0.40673913,0.231723733,0.053695888,0,1,0,0,1
386,0.009135802,0.113232009,0,4,40,1,4,4,0.689361683,0.689361683,92,16,2,0.063333333,0.018638667,0.000674977,0.001095573,0.173913043,0.119565217,0.086956522,0.298043478,1,1,0.732619048,0.18,0.701956522,0.6762,0.184498375,0,0.03403965,0,1,0,0.282608696,0,0,0.534021739,0.25227254,0.063641434,2,92,0.465978261,0.25227254,0.063641434,0,1,1,0,1
387,0.009135802,0.311431195,1,7,119,1,27,27,0.509311623,0.509311623,92,729,13.5,0.053333333,0.017163667,0.014336283,0.000172911,0.173913043,0.119565217,0.097826087,0.248586957,1,1,0.758947368,0.31,0.751413043,0.749452055,0.154255445,0,0.023794742,0,1,0,0.27173913,0,0,0.622934783,0.217842873,0.047455517,1,92,0.377065217,0.217842873,0.047455517,0,1,1,0,1
388,0.002222222,0.020135514,0,0,0,1,3,3,0.690923309,0.690923309,90,9,1.5,0.068666667,0.016831667,0.001059814,0.009694441,0.155555556,0.077777778,0.066666667,0.325333333,1,1,0.754047619,0.04,0.674666667,0.605208333,0.222656686,0.044444444,0.049576,1,0,0,0.322222222,0,0,0.572111111,0.249093889,0.062047765,7,90,0.427888889,0.249093889,0.062047765,0,0,1,0,1
389,0,0,1,0,0,1,43,43,0.143696471,0,92,1849,21.5,0.004,0.010639,0.005,1.14E-05,0.597826087,0.489130435,0.380434783,0.102065217,1,1,0.95,0.51,0.897934783,0.896179775,0.120013931,0,0.014403344,0,1,0,0.586956522,0,0,0.799021739,0.182125493,0.033169695,0,92,0.200978261,0.182125493,0.033169695,0,1,1,0,1
390,0.001728395,0.110461879,1,3,45,1,22,22,0.573964491,0.573964491,92,484,11,0.071333333,0.018583556,0.003375467,0.001020613,0.369565217,0.315217391,0.260869565,0.234673913,1,1,0.772083333,0,0.765326087,0.762941176,0.228675064,0.02173913,0.052292285,0,1,0,0.391304348,0,0,0.575,0.273692544,0.074907609,3,92,0.425,0.273692544,0.074907609,0,1,1,0,1
391,0.000740741,0.027074004,0,2,12,1,6,6,0.684616278,0.684616278,92,36,3,0.043333333,0.006386778,2.14E-05,0.002770276,0.27173913,0.152173913,0.108695652,0.253695652,1,0,0.7175,0.34,0.746304348,0.768461538,0.174684295,0,0.030514603,0,0,0,0.293478261,0,0,0.573695652,0.229511378,0.052675473,0,92,0.426304348,0.229511378,0.052675473,0,1,0,0,1
392,0.010617284,0.113232009,0,1,13,1,14,14,0.646090505,0.646090505,92,196,7,0.041666667,0.016692333,0.000173401,0.000309071,0.27173913,0.184782609,0.119565217,0.257391304,1,1,0.7734375,0,0.742608696,0.726166667,0.191974124,0.010869565,0.036854064,0,1,0,0.326086957,1,0,0.522934783,0.256067833,0.065570735,2,92,0.477065217,0.256067833,0.065570735,0,1,1,0,1
393,0.001728395,0.033765548,0,3,15,1,1,1,0.692910867,0.692910867,92,1,0.5,0.028,0.005218667,0.001342726,0.002704463,0.184782609,0.097826087,0.076086957,0.301086957,1,1,0.741555556,0.38,0.698913043,0.658085106,0.17103557,0,0.029253166,1,0,0,0.25,0,0,0.558478261,0.224518493,0.050408554,4,92,0.441521739,0.224518493,0.050408554,0,0,1,0,1
394,0.005185185,0.080059007,0,5,35,1,8,8,0.677947136,0.677947136,92,64,4,0.025666667,0.016214333,0.000995182,0.000128097,0.369565217,0.206521739,0.163043478,0.198478261,1,1,0.824473684,0.1,0.801521739,0.78537037,0.183805987,0.010869565,0.033784641,1,0,0,0.576086957,1,0,0.539456522,0.329905665,0.108837748,2,92,0.460543478,0.329905665,0.108837748,0,0,0,0,1
395,0.001728395,0.110461879,1,3,45,1,24,24,0.550075524,0.550075524,92,576,12,0.027333333,0.009185,0.001258711,0.000745739,0.173913043,0.108695652,0.076086957,0.316304348,1,0,0.608181818,0.11,0.683695652,0.707428571,0.187985415,0.010869565,0.035338516,0,0,1,0.27173913,0,0,0.625869565,0.197567557,0.03903294,5,92,0.374130435,0.197567557,0.03903294,0,0,0,0,1
396,0.010617284,0.147650528,0,7,63,1,14,14,0.646090505,0.646090505,92,196,7,0.072333333,0.018073333,0.002766982,9.62E-05,0.195652174,0.141304348,0.108695652,0.314891304,1,0,0.5840625,0,0.685108696,0.739,0.206189521,0.032608696,0.042514119,0,0,1,0.293478261,0,0,0.651956522,0.205358854,0.042172259,1,92,0.348043478,0.205358854,0.042172259,0,0,0,0,1
397,0.005185185,0.156755338,1,5,65,1,22,22,0.573964491,0.573964491,92,484,11,0.115666667,0.028921778,0.00306326,0.001623709,0.315217391,0.239130435,0.163043478,0.234891304,1,0,0.709583333,0.05,0.765108696,0.784705882,0.191285665,0.010869565,0.036590206,0,0,1,0.347826087,0,0,0.675326087,0.22021951,0.048496633,0,92,0.324673913,0.22021951,0.048496633,0,0,0,0,1
398,0.000246914,0.011220098,0,1,5,1,3,3,0.691019016,0.691019016,92,9,1.5,0.098666667,0.013629333,0.001962201,0.005992772,0.119565217,0.076086957,0.054347826,0.348369565,1,1,0.698139535,0.29,0.651630435,0.610816327,0.182264006,0,0.033220168,0,1,0,0.22826087,0,0,0.547717391,0.223714216,0.050048051,10,92,0.452282609,0.223714216,0.050048051,0,1,0,0,1
399,0.00617284,0.156755338,1,5,65,1,22,22,0.573964491,0.573964491,92,484,11,0.067333333,0.022315111,0.012911152,0.000217318,0.217391304,0.152173913,0.076086957,0.265434783,1,0,0.668333333,0,0.734565217,0.757941176,0.180231814,0.010869565,0.032483507,0,0,1,0.27173913,0,0,0.607826087,0.229108983,0.052490926,1,92,0.392173913,0.229108983,0.052490926,0,0,0,0,1
400,0.003950617,0.187240704,1,4,72,1,25,25,0.529706199,0.529706199,90,625,12.5,0.045666667,0.048168333,0.001493094,0.001790998,0.477777778,0.377777778,0.322222222,0.202444444,1,1,0.833,0,0.797555556,0.787428571,0.26574972,0.077777778,0.070622914,0,1,0,0.577777778,0,0,0.585111111,0.32878985,0.108102765,0,90,0.414888889,0.32878985,0.108102765,0,1,1,0,1
401,0.000987654,0.008915415,0,0,0,1,0,0,0.693147181,0.693147181,90,0,0,0.073,0.031767667,0.000907145,0.005831884,0.3,0.166666667,0.111111111,0.281333333,1,0,0.774444444,0.1,0.718666667,0.774444444,0.225394469,0.022222222,0.050802667,0,0,0,0.366666667,0,0,0.593,0.259771053,0.067481,6,90,0.407,0.259771053,0.067481,0,1,0,0,1
402,0.000246914,0.006691544,0,1,3,1,1,1,0.692900247,0.692900247,90,1,0.5,0.067,0.022514333,0.001450707,0.005893198,0.166666667,0.1,0.077777778,0.337888889,1,1,0.714772727,0.07,0.662111111,0.61173913,0.228606865,0.044444444,0.052261099,0,1,0,0.344444444,0,0,0.561555556,0.24747126,0.061242025,5,90,0.438444444,0.24747126,0.061242025,0,1,0,0,1
403,0.00962963,0.147650528,1,7,63,1,12,12,0.657157761,0.657157761,90,144,6,0.108666667,0.037210222,0.006231572,0.000804017,0.255555556,0.144444444,0.088888889,0.347666667,1,1,0.693030303,0.03,0.652333333,0.62877193,0.269954935,0.077777778,0.072875667,1,0,0,0.344444444,0,0,0.524333333,0.274938579,0.075591222,8,90,0.475666667,0.274938579,0.075591222,0,0,0,0,1
404,0,0,1,0,0,1,0,0,0.693147181,0.693147181,90,0,0,0.059,0.022178667,0.000555328,0.000734462,0.311111111,0.166666667,0.133333333,0.248,1,1,0.747333333,0.15,0.752,0.747333333,0.204603682,0.011111111,0.041862667,1,0,0,0.422222222,1,0,0.589666667,0.275210828,0.075741,5,90,0.410333333,0.275210828,0.075741,0,1,1,0,1
405,0.000987654,0.027074004,1,2,12,1,8,8,0.677260402,0.677260402,90,64,4,0.113333333,0.027793667,0.001837313,0.001998461,0.355555556,0.266666667,0.244444444,0.275333333,1,1,0.771351351,0,0.724666667,0.692075472,0.2733626,0.044444444,0.074727111,0,1,0,0.455555556,2,0,0.604222222,0.284159493,0.080746617,5,90,0.395777778,0.284159493,0.080746617,0,1,1,0,1
406,0.000987654,0.079512748,1,2,32,1,23,23,0.556149027,0.556149027,90,529,11.5,0.084666667,0.005805333,0.004793784,0.000261085,0.4,0.288888889,0.233333333,0.258444444,1,1,0.824090909,0,0.741555556,0.714852941,0.275906228,0.088888889,0.076124247,0,1,0,0.522222222,0,0,0.520222222,0.313092027,0.098026617,1,90,0.479777778,0.313092027,0.098026617,0,1,1,0,1
407,0.010617284,0.113232009,1,1,13,1,13,13,0.650818076,0.650818076,90,169,6.5,0.076,0.009828,0.000456313,0.002528345,0.233333333,0.177777778,0.111111111,0.325,1,1,0.810625,0.05,0.675,0.600172414,0.227045027,0.011111111,0.051549444,0,1,0,0.344444444,0,0,0.565111111,0.264466946,0.069942765,6,90,0.434888889,0.264466946,0.069942765,0,1,1,0,1
408,0.000246914,0.011220098,1,1,5,1,8,8,0.677260402,0.677260402,90,64,4,0.127666667,0.039488,0.002261654,0.003089586,0.388888889,0.255555556,0.2,0.215777778,1,1,0.8,0.09,0.784222222,0.773207547,0.205610083,0.011111111,0.042275506,0,1,0,0.433333333,1,0,0.543888889,0.298096533,0.088861543,2,90,0.456111111,0.298096533,0.088861543,0,1,1,0,1
409,0.011851852,0.332074788,1,8,128,1,24,24,0.543272781,0.543272781,90,576,12,0.106,0.023406667,0.003104,0.002834569,0.411111111,0.3,0.222222222,0.216,1,0,0.717142857,0.07,0.784,0.804347826,0.211753525,0.011111111,0.044839556,0,0,1,0.577777778,3,0,0.735555556,0.232971677,0.054275802,5,90,0.264444444,0.232971677,0.054275802,0,0,0,0,1
410,0.001728395,0.110461879,1,3,45,1,23,23,0.556149027,0.556149027,90,529,11.5,0.085,0.009755,0.008140576,0.001261876,0.522222222,0.488888889,0.411111111,0.205333333,1,0,0.463181818,0.01,0.794666667,0.901911765,0.280246717,0.055555556,0.078538222,1,1,0,0.755555556,1,0,0.806,0.243451113,0.059268444,2,90,0.194,0.243451113,0.059268444,0,0,1,0,1
411,0.005185185,0.056633012,1,1,9,1,9,9,0.673011667,0.673011667,90,81,4.5,0.122,0.038724333,0.000143311,0.006717375,0.333333333,0.233333333,0.155555556,0.267444444,1,1,0.758333333,0.03,0.732555556,0.71537037,0.245852535,0.033333333,0.060443469,0,1,0,0.4,1,0,0.549,0.289712693,0.083933444,1,90,0.451,0.289712693,0.083933444,0,1,1,0,1
412,0.002222222,0.047717597,1,3,21,1,9,9,0.673011667,0.673011667,90,81,4.5,0.085333333,0.025407111,0.001657773,0.002272166,0.333333333,0.255555556,0.233333333,0.242111111,1,1,0.771111111,0.02,0.757888889,0.749074074,0.235327169,0.022222222,0.055378877,0,1,0,0.488888889,0,0,0.504555556,0.314070626,0.098640358,5,90,0.495444444,0.314070626,0.098640358,0,1,1,0,1
413,0.003950617,0.136111745,1,4,56,1,23,23,0.556149027,0.556149027,90,529,11.5,0.051666667,0.036572778,0.005424691,0.000148485,0.5,0.444444444,0.377777778,0.245444444,1,1,0.779545455,0.01,0.754555556,0.746470588,0.31380164,0.1,0.098471469,0,1,0,0.711111111,0,0,0.583555556,0.373706097,0.139656247,2,90,0.416444444,0.373706097,0.139656247,0,1,1,0,1
414,0.002962963,0.073367463,1,4,32,1,12,12,0.657157761,0.657157761,90,144,6,0.039333333,0.028023556,0.000571699,0.001347035,0.444444444,0.322222222,0.255555556,0.203222222,1,0,0.721212121,0,0.796777778,0.840526316,0.21109149,0.022222222,0.044559617,1,1,0,0.588888889,0,0,0.653555556,0.301095449,0.090658469,3,90,0.346444444,0.301095449,0.090658469,0,0,1,0,1
415,0.000740741,0.008915415,1,1,3,1,3,3,0.690923309,0.690923309,90,9,1.5,0.113333333,0.003495556,0.001550882,0.003080507,0.266666667,0.233333333,0.166666667,0.306,1,1,0.705,0.04,0.694,0.684375,0.234567214,0.022222222,0.055021778,0,1,0,0.333333333,0,0,0.560888889,0.252589454,0.063801432,4,90,0.439111111,0.252589454,0.063801432,0,1,1,0,1
416,0.008888889,0.243839701,1,6,96,1,27,27,0.500402424,0.500402424,90,729,13.5,0.122,0.049655889,0.000661678,0.003558781,0.355555556,0.255555556,0.211111111,0.259555556,1,1,0.798888889,0,0.740444444,0.725833333,0.254649699,0.033333333,0.064846469,0,1,0,0.533333333,1,0,0.592555556,0.30481893,0.09291458,1,90,0.407444444,0.30481893,0.09291458,0,1,1,0,1
417,0.003209877,0.035989419,0,3,15,1,3,3,0.690923309,0.690923309,90,9,1.5,0.137666667,0.021129444,0.000666051,0.000482309,0.322222222,0.255555556,0.188888889,0.256555556,1,1,0.776190476,0,0.743444444,0.714791667,0.234407817,0.022222222,0.054947025,0,1,0,0.377777778,0,0,0.572333333,0.279288978,0.078002333,3,90,0.427666667,0.279288978,0.078002333,0,1,1,0,1
418,0.00691358,0.082282879,1,4,32,1,8,8,0.677260402,0.677260402,90,64,4,0.142333333,0.019305,0.006110006,0.001537297,0.266666667,0.155555556,0.133333333,0.261777778,1,0,0.659459459,0.16,0.738222222,0.793207547,0.217125554,0,0.047143506,0,0,0,0.477777778,0,0,0.647666667,0.258839504,0.066997889,3,90,0.352333333,0.258839504,0.066997889,0,1,0,0,1
419,0.001728395,0.110461879,1,3,45,1,23,23,0.556149027,0.556149027,90,529,11.5,0.034,0.021015556,0.003743389,0.000250283,0.288888889,0.211111111,0.155555556,0.266555556,1,0,0.556818182,0.11,0.733444444,0.790588235,0.221094053,0.022222222,0.04888258,0,0,1,0.411111111,0,0,0.675333333,0.240541981,0.057860444,7,90,0.324666667,0.240541981,0.057860444,0,0,0,0,1
420,0.001728395,0.020135514,0,2,8,1,4,4,0.689191344,0.689191344,90,16,2,0.109333333,0.013704889,0.009122127,0.001380221,0.3,0.211111111,0.144444444,0.271777778,1,0,0.677073171,0.02,0.728222222,0.771020408,0.218954982,0.022222222,0.047941284,0,0,0,0.444444444,0,0,0.627,0.275868125,0.076103222,3,90,0.373,0.275868125,0.076103222,0,1,0,0,1
421,0.003950617,0.136111745,1,4,56,1,23,23,0.556149027,0.556149027,90,529,11.5,0.067666667,0.032019444,0.011967399,0.000606747,0.277777778,0.211111111,0.1,0.272888889,1,0,0.534545455,0.02,0.727111111,0.789411765,0.22861051,0.033333333,0.052262765,0,0,1,0.377777778,1,0,0.681444444,0.231346595,0.053521247,3,90,0.318555556,0.231346595,0.053521247,0,0,0,0,1
422,0.002962963,0.054409141,1,4,24,1,9,9,0.673011667,0.673011667,90,81,4.5,0.041,0.018692,0.005309481,0.002747756,0.433333333,0.311111111,0.2,0.210555556,1,0,0.734722222,0.04,0.789444444,0.825925926,0.215820713,0.022222222,0.04657858,0,0,0,0.522222222,0,0,0.632111111,0.291854204,0.085178877,1,90,0.367888889,0.291854204,0.085178877,0,1,0,0,1
423,0.003472222,0.05315676,0,3,15,1,1.5,1.5,0.692302507,0.692302507,73,2.25,0.75,0.058333333,0.011666667,0.003162963,0.003223734,0.04109589,0.04109589,0.04109589,0.490410959,1,1,0.531428571,0.2,0.509589041,0.489473684,0.231826803,0,0.053743667,0,1,0,0.123287671,0,0,0.51630137,0.172638722,0.029804128,12,73,0.48369863,0.172638722,0.029804128,0,1,1,0,2
424,0.001680319,0.02287374,0,2,6,1,1,1,0.692738962,0.692738962,70,1,0.5,0.173913043,0.041285444,0.009688726,0.007521733,0.042857143,0.042857143,0.042857143,0.511428571,1,0,0.447058824,0.2,0.488571429,0.527777778,0.223314549,0,0.049869388,1,1,0,0.142857143,0,0,0.523571429,0.187296829,0.035080102,22,70,0.476428571,0.187296829,0.035080102,0,0,1,0,2
425,0.003213958,0.037665407,0,2,8,1,1,1,0.692714592,0.692714592,68,1,0.5,0.136363636,0.03661157,0.005785254,0.00549657,0.073529412,0.073529412,0.073529412,0.458823529,1,0,0.496969697,0.2,0.541176471,0.582857143,0.242678251,0,0.058892734,0,0,0,0.191176471,0,0,0.551764706,0.193101171,0.037288062,16,68,0.448235294,0.193101171,0.037288062,0,1,0,0,2
426,0.013155556,0.246259921,1,7,70,1,14.5,14.5,0.616407576,0.616407576,75,210.25,7.25,0.04,0.01664,0.003538889,0.000153514,0.04,0.04,0.04,0.493333333,1,1,0.513043478,0.2,0.506666667,0.503846154,0.231708629,0,0.053688889,0,1,0,0.133333333,0,0,0.563866667,0.170010928,0.028903716,20,75,0.436133333,0.170010928,0.028903716,0,1,1,0,2
