,AS_distribution_most_pop_ans,AS_entropy_distance_highest_lowest,AS_has_pop_ans_changed,AS_std_distance_highest_lowest,AS_var_distance_highest_lowest,A_above50%,A_distance1-2,A_distance1-last,A_entropy,A_entropy_eliminate,A_num,A_var,A_wasser_uniform,CS_mean_high_low_diff,CS_var_high_low_diff,CS_var_least_pop,CS_var_most_pop,C_above_90,C_above_95,C_above_98,C_distance_mean,C_highest,C_if_highest_pop,C_least_pop,C_lowest,C_mean,C_most_pop,C_std,C_under_15,C_var,P_above_80,P_high_con_low_p,P_higher_then_vote,P_highest_mean,P_highest_std,P_highest_var,P_low_con_high_p,P_lower_then_votes,P_lowest_mean,P_lowest_std,P_lowest_var,P_prediction,HAC,MR,NA,NONE,SP,WC,dataset_id
597,0.00154321,0,1,1,11,1,17.5,17.5,0.124250837,0,37,306.25,8.75,0.066666667,0.022222222,0.034135802,0.000220896,0.108108108,0.108108108,0.108108108,0.232432432,1,0,0.4,0.4,0.767567568,0.777777778,0.12745758,0,0.016245435,0.432432432,0,0,0.762702703,0.11081147,0.012279182,0,0.972972973,0.237297297,0.11081147,0.012279182,0,0,0,1,1,0,0,2
598,0.00462963,0.275499162,1,2,16,1,12.5,12.5,0.443237908,0.443237908,37,156.25,6.25,0.1,0.0075,0.020061728,0.000891358,0,0,0,0.210810811,0.8,0,0.466666667,0.2,0.589189189,0.612903226,0.167305811,0,0.027991234,0.216216216,0,0,0.622702703,0.158073685,0.02498729,0.135135135,1,0.377297297,0.158073685,0.02498729,0,0,0,1,1,0,0,2
599,0.00462963,0.275499162,1,2,16,1,12.5,12.5,0.443237908,0.443237908,37,156.25,6.25,0.016666667,0.008055556,0.003888889,0.000555556,0.027027027,0.027027027,0.027027027,0.340540541,1,0,0.566666667,0.4,0.659459459,0.677419355,0.130403655,0,0.017005113,0.189189189,0,0,0.655945946,0.153454976,0.02354843,0.054054054,1,0.344054054,0.153454976,0.02354843,0,0,0,1,1,0,0,2
600,0,0,1,0,0,1,15.5,15.5,0.28140184,0,37,240.25,7.75,0.066666667,0.020277778,0.028888889,0.000293113,0.135135135,0.135135135,0.135135135,0.302702703,1,1,0.733333333,0.4,0.697297297,0.694117647,0.171616301,0,0.029452155,0.162162162,0,0,0.662162162,0.141347476,0.019979109,0.054054054,1,0.337837838,0.141347476,0.019979109,0,0,1,0,0,1,1,2
601,0,0,1,0,0,1,18.5,-18.5,0,0,37,342.25,9.25,0.116666667,0.013333333,0.003024691,0.003024691,0.297297297,0.297297297,0.297297297,0.189189189,1,0,0.810810811,0.6,0.810810811,0.810810811,0.146644973,0,0.021504748,0.540540541,0,0,0.784594595,0.126994245,0.016127538,0,1,0.215405405,0.126994245,0.016127538,0,0,1,0,0,1,1,2
602,0.00154321,0,1,1,11,1,17.5,17.5,0.124250837,0,37,306.25,8.75,0.083333333,0.008055556,0.023024691,0.000888175,0.054054054,0.054054054,0.054054054,0.297297297,1,0,0.4,0.4,0.702702703,0.711111111,0.136533307,0,0.018641344,0.297297297,0,0,0.721081081,0.126785279,0.016074507,0,0.972972973,0.278918919,0.126785279,0.016074507,0,0,0,1,1,0,0,2
603,0.018518519,0.185952959,1,4,32,1,12.5,12.5,0.443237908,0.443237908,37,156.25,6.25,0.05,0.013333333,0.003209877,0.000590634,0,0,0,0.189189189,0.8,1,0.7,0.4,0.610810811,0.593548387,0.146644973,0,0.021504748,0.135135135,0,0,0.582702703,0.171537541,0.029425128,0.108108108,1,0.417297297,0.171537541,0.029425128,0,0,1,0,0,1,1,2
604,0.020061728,0.242585972,0,3,15,1,5.5,5.5,0.648279167,0.648279167,37,30.25,2.75,0.083333333,0.011111111,0.004466667,0.000518707,0,0,0,0.2,0.8,0,0.523076923,0.2,0.6,0.641666667,0.147042924,0,0.021621622,0.081081081,0,0,0.559459459,0.175359799,0.030751059,0.108108108,1,0.440540541,0.175359799,0.030751059,0,0,0,1,1,0,0,2
605,0.008230453,0.157255378,0,2,6,1,1.5,1.5,0.686961577,0.686961577,27,2.25,0.75,0.066666667,0.008888889,0.000555556,0.000938889,0,0,0,0.237037037,0.8,1,0.583333333,0.2,0.562962963,0.546666667,0.154316049,0,0.023813443,0.222222222,0,0,0.527777778,0.173383184,0.030061728,0.148148148,1,0.472222222,0.173383184,0.030061728,0,1,0,1,0,0,0,2
606,0.002743484,0,1,1,8,1,12.5,12.5,0.15841057,0,27,156.25,6.25,0.177777778,0.04345679,0.00175583,0.009903978,0.444444444,0.444444444,0.444444444,0.148148148,1,1,1,0.2,0.851851852,0.846153846,0.177159418,0,0.03138546,0.740740741,0,0,0.795555556,0.179677351,0.032283951,0.037037037,0.962962963,0.204444444,0.179677351,0.032283951,0,1,0,1,0,0,0,2
607,0.008230453,0.157255378,1,2,6,1,4.5,4.5,0.636514168,0.636514168,27,20.25,2.25,0.088888889,0.01382716,0.012839506,0.000740741,0,0,0,0.185185185,0.8,1,0.644444444,0.2,0.614814815,0.6,0.153245636,0,0.023484225,0.111111111,0,0,0.53,0.165976348,0.027548148,0.111111111,1,0.47,0.165976348,0.027548148,0,1,0,1,0,0,0,2
608,0.024691358,0.338129481,0,3,12,1,3.5,3.5,0.659152504,0.659152504,27,12.25,1.75,0.155555556,0.034567901,0.003950617,0.006435185,0,0,0,0.177777778,0.8,0,0.52,0.2,0.622222222,0.682352941,0.166295884,0,0.027654321,0.148148148,0,0,0.622962963,0.154938813,0.024006036,0.037037037,1,0.377037037,0.154938813,0.024006036,0,0,0,1,1,0,0,2
609,0.002743484,0.106807969,0,1,4,1,3.5,3.5,0.659152504,0.659152504,27,12.25,1.75,0.044444444,0.021728395,0.000336077,0.001745953,0,0,0,0.2,0.8,0,0.6,0.2,0.6,0.6,0.163299316,0,0.026666667,0.111111111,0,0,0.538888889,0.155333174,0.024128395,0.074074074,1,0.461111111,0.155333174,0.024128395,0,0,0,1,1,0,0,2
610,0.024691358,0,1,3,18,1,7.5,7.5,0.529706199,0.529706199,27,56.25,3.75,0.155555556,0.01382716,0.012839506,0.00194287,0.074074074,0.074074074,0.074074074,0.362962963,1,1,0.766666667,0.2,0.637037037,0.6,0.188852575,0,0.035665295,0.111111111,0,0,0.501111111,0.174363038,0.030402469,0.111111111,1,0.498888889,0.174363038,0.030402469,0,0,1,0,0,1,1,2
611,0.002743484,0,1,1,8,1,11.5,11.5,0.264052052,0,27,132.25,5.75,0.066666667,0.020740741,0.006694102,0.001709534,0.037037037,0.037037037,0.037037037,0.318518519,1,1,0.7,0.2,0.681481481,0.68,0.165634665,0,0.027434842,0.222222222,0,0,0.665555556,0.132142833,0.017461728,0.111111111,1,0.334444444,0.132142833,0.017461728,0,0,1,0,0,1,1,2
612,0.002743484,0,1,1,8,1,11.5,11.5,0.264052052,0,27,132.25,5.75,0.088888889,0.056296296,8.23E-05,0.002304527,0.592592593,0.592592593,0.592592593,0.125925926,1,1,0.9,0.2,0.874074074,0.872,0.1897222,0,0.035994513,0.740740741,0,0,0.794444444,0.21333912,0.04551358,0.037037037,1,0.205555556,0.21333912,0.04551358,0.037037037,0,1,0,0,1,1,2
613,0,0,1,0,0,1,1.5,1.5,0.686961577,0.686961577,27,2.25,0.75,0.022222222,0.031604938,0.022654321,0.006340942,0.074074074,0.074074074,0.074074074,0.407407407,1,1,0.716666667,0.2,0.592592593,0.493333333,0.207142688,0,0.042908093,0.222222222,0,0,0.574074074,0.168528693,0.02840192,0.074074074,1,0.425925926,0.168528693,0.02840192,0,1,0,1,0,0,1,2
614,0.002743484,0,1,1,8,1,12.5,12.5,0.15841057,0,27,156.25,6.25,0.133333333,0.05037037,0.005706447,0.003252743,0.62962963,0.62962963,0.62962963,0.096296296,1,1,1,0.2,0.903703704,0.9,0.166625509,0,0.02776406,0.851851852,0,0,0.849259259,0.178738914,0.031947599,0.037037037,0.962962963,0.150740741,0.178738914,0.031947599,0,0,1,0,0,1,1,2
615,0.002743484,0.050447408,0,1,2,1,1.5,1.5,0.686961577,0.686961577,27,2.25,0.75,0.2,0.014814815,0.002222222,0.013866667,0,0,0,0.185185185,0.8,1,0.633333333,0.2,0.614814815,0.6,0.162625914,0,0.026447188,0.148148148,0,0,0.536296296,0.170253583,0.028986283,0.148148148,1,0.463703704,0.170253583,0.028986283,0,0,1,0,0,1,1,2
616,0.010973937,0.157255378,1,2,6,1,5.5,5.5,0.607693424,0.607693424,27,30.25,2.75,0.177777778,0.019753086,0.007222222,0.010466667,0,0,0,0.2,0.8,0,0.5,0.2,0.6,0.642105263,0.172132593,0,0.02962963,0.111111111,0,0,0.596666667,0.149046351,0.022214815,0.111111111,1,0.403333333,0.149046351,0.022214815,0,0,0,1,1,0,0,2
617,0.002743484,0.050447408,0,1,2,1,0.5,0.5,0.692461153,0.692461153,27,0.25,0.25,0.133333333,0.01382716,0.003024691,0.004355556,0,0,0,0.296296296,0.8,1,0.507692308,0.2,0.503703704,0.5,0.175291253,0,0.030727023,0.148148148,0,0,0.55962963,0.140250609,0.019670233,0.148148148,1,0.44037037,0.140250609,0.019670233,0,0,1,1,0,0,1,2
618,0.01920439,0.338129481,1,3,12,1,6.5,6.5,0.572280699,0.572280699,27,42.25,3.25,0.088888889,0.038518519,0.001728395,0.003310658,0.074074074,0.074074074,0.074074074,0.325925926,1,1,0.742857143,0.2,0.674074074,0.65,0.181745839,0,0.03303155,0.222222222,0,0,0.663333333,0.154056267,0.023733333,0.111111111,1,0.336666667,0.154056267,0.023733333,0,1,0,1,0,0,0,2
619,0,0,0,0,0,1,0.5,0.5,0.692461153,0.692461153,27,0.25,0.25,0.155555556,0.009876543,0.003765432,0.007318519,0.037037037,0.037037037,0.037037037,0.407407407,1,1,0.6,0.2,0.592592593,0.585714286,0.192307481,0,0.036982167,0.148148148,0,0,0.598888889,0.145279637,0.021106173,0.111111111,1,0.401111111,0.145279637,0.021106173,0,1,0,1,0,0,0,2
620,0.00462963,0.056633012,1,1,3,1,3.5,3.5,0.675142589,0.675142589,37,12.25,1.75,0.05,0.006666667,0.002222222,0.000181406,0.027027027,0.027027027,0.027027027,0.405405405,1,0,0.573333333,0.4,0.594594595,0.609090909,0.143217744,0,0.020511322,0.162162162,0,0,0.534594595,0.185043378,0.034241052,0.135135135,1,0.465405405,0.185043378,0.034241052,0,0,0,1,1,0,0,2
621,0.006617421,0.206259696,1,7,133,1,26,26,0.585168854,0.585168854,114,676,13,0.042105263,0.018836565,0.000210388,0.001029558,0.131578947,0.131578947,0.131578947,0.478947368,1,0,0.412903226,0.2,0.521052632,0.561445783,0.286072523,0,0.081837488,0.271929825,0,0,0.575877193,0.234557483,0.055017213,0.140350877,1,0.424122807,0.234557483,0.055017213,0,0,0,1,1,0,0,2
622,0.002638889,0.031583942,0,3,21,1,3.5,3.5,0.691472863,0.691472863,121,12.25,1.75,0.04,0.015375,0.001322568,0.001965974,0.082644628,0.082644628,0.082644628,0.426446281,1,1,0.610526316,0.2,0.573553719,0.540625,0.245208157,0,0.060127041,0.214876033,0,0,0.521239669,0.217766917,0.04742243,0.157024793,1,0.478760331,0.217766917,0.04742243,0,0,1,0,0,1,0,2
623,0.000438308,0.013233941,1,2,10,1,7.5,7.5,0.68490624,0.68490624,117,56.25,3.75,0.107692308,0.012307692,0.002863713,0.002605848,0,0,0,0.271794872,0.8,0,0.525490196,0.2,0.528205128,0.53030303,0.219496765,0,0.04817883,0.179487179,0,0,0.527863248,0.201989375,0.040799708,0.136752137,1,0.472136752,0.201989375,0.040799708,0,0,0,1,1,0,0,2
624,0.00125,0.138643466,1,3,87,1,43,43,0.418419855,0,122,1849,21.5,0.035,0.0495,0.003503401,0.000891122,0.081967213,0.081967213,0.081967213,0.419672131,1,0,0.533333333,0.2,0.580327869,0.588461538,0.247492124,0,0.061252352,0.229508197,0,0,0.595737705,0.203570256,0.041440849,0.155737705,1,0.404262295,0.203570256,0.041440849,0,0,0,1,1,0,0,2
625,0.000396589,0.124781911,1,2,70,1,53,53,0.260263695,0,124,2809,26.5,0.12195122,0.020321237,0.019673224,0.001825465,0.701612903,0.701612903,0.701612903,0.433870968,1.4,0,0.733333333,0.2,0.966129032,0.984347826,0.406972912,0,0.165626951,0.403225806,0,0,0.669919355,0.214999985,0.046224993,0.064516129,1,0.330080645,0.214999985,0.046224993,0,0,0,1,1,0,0,2
626,0.001718554,0.033755815,0,4,28,1,5.5,5.5,0.689270168,0.689270168,125,30.25,2.75,0.117073171,0.016323617,0.002654321,0.00319775,0.024,0.024,0.024,0.496,1,0,0.49122807,0.2,0.504,0.514705882,0.209532814,0,0.043904,0.152,0,0,0.53048,0.18406458,0.03387977,0.152,1,0.46952,0.18406458,0.03387977,0,0,0,1,1,0,0,2
627,0.00125,0.059277862,1,3,45,1,21,21,0.632659107,0.632659107,122,441,10.5,0.085,0.014075,0.00134059,0.001904048,0.06557377,0.06557377,0.06557377,0.496721311,1,1,0.555,0.2,0.503278689,0.47804878,0.235021599,0,0.055235152,0.147540984,0,0,0.534508197,0.190487306,0.036285414,0.163934426,1,0.465491803,0.190487306,0.036285414,0,1,0,1,0,0,0,2
628,0.002283517,0.043987601,1,5,40,1,11.5,11.5,0.677167402,0.677167402,129,132.25,5.75,0.060465116,0.026392645,0.001226179,0.001854002,0.620155039,0.620155039,0.620155039,0.527131783,1.4,1,0.890566038,0.2,0.872868217,0.860526316,0.363393126,0,0.132054564,0.19379845,0,0,0.537131783,0.216308686,0.046789448,0.093023256,1,0.462868217,0.216308686,0.046789448,0,1,0,1,0,0,0,2
629,0.000584411,0.047973201,1,2,34,1,26.5,26.5,0.586713202,0.586713202,117,702.25,13.25,0.082051282,0.014148586,0.000903603,0.002165301,0.076923077,0.076923077,0.076923077,0.441025641,1,1,0.59375,0.2,0.558974359,0.545882353,0.247432576,0,0.06122288,0.205128205,0,0,0.553418803,0.208109777,0.043309679,0.170940171,1,0.446581197,0.208109777,0.043309679,0,0,1,0,0,1,1,2
630,0.002337643,0.071398188,1,4,52,1,17.5,17.5,0.649248355,0.649248355,119,306.25,8.75,0.061538462,0.026666667,4.39E-06,0.002709801,0.092436975,0.092436975,0.092436975,0.411764706,1,1,0.642857143,0.2,0.588235294,0.558441558,0.250437087,0,0.062718735,0.235294118,0,0,0.538151261,0.227850631,0.05191591,0.151260504,1,0.461848739,0.227850631,0.05191591,0,0,1,0,0,1,1,2
631,0.000461681,0.028397823,1,2,20,1,14.5,14.5,0.661005471,0.661005471,115,210.25,7.25,0.052631579,0.012548476,0.000559825,0.000429601,0.034782609,0.034782609,0.034782609,0.525217391,1,0,0.381395349,0.2,0.474782609,0.530555556,0.242395106,0,0.058755388,0.208695652,0,0,0.567304348,0.211727149,0.044828386,0.147826087,1,0.432695652,0.211727149,0.044828386,0,0,0,1,1,0,0,2
632,0.043209877,0.242585972,1,1,5,1,5,5,0.529706199,0.529706199,18,25,2.5,0.033333333,0.007777778,0.002222222,0.001355556,0,0,0,0.211111111,0.8,0,0.55,0.4,0.588888889,0.6,0.104822013,0,0.010987654,0.166666667,0,0,0.583888889,0.161181019,0.025979321,0.111111111,1,0.416111111,0.161181019,0.025979321,0,0,0,1,1,0,0,2
633,0.018518519,0.242585972,0,1,3,1,1,1,0.686961577,0.686961577,18,1,0.5,0.133333333,0.036666667,0.002222222,0.005,0.055555556,0.055555556,0.055555556,0.444444444,1,0,0.525,0.4,0.555555556,0.58,0.15713484,0,0.024691358,0.111111111,0,0,0.568888889,0.126968451,0.016120988,0.166666667,1,0.431111111,0.126968451,0.016120988,0,0,0,1,0,1,0,2
634,0.00617284,0.185952959,1,1,3,1,4,4,0.590842246,0.590842246,18,16,2,0.033333333,0.013333333,0.001728395,0.000802469,0,0,0,0.255555556,0.8,1,0.56,0.4,0.544444444,0.538461538,0.130052221,0,0.01691358,0.055555556,0,0,0.518333333,0.142487816,0.020302778,0.166666667,1,0.481666667,0.142487816,0.020302778,0,1,0,1,0,0,0,2
635,0.00617284,0.185952959,1,1,3,1,4,4,0.590842246,0.590842246,18,16,2,0.166666667,0.032222222,0.002222222,0.017688889,0.111111111,0.111111111,0.111111111,0.333333333,1,0,0.56,0.4,0.666666667,0.707692308,0.176383421,0,0.031111111,0.166666667,0,0,0.639444444,0.143931783,0.020716358,0.055555556,1,0.360555556,0.143931783,0.020716358,0,0,0,1,1,0,0,2
636,0,0,1,0,0,1,9,-9,0,0,18,81,4.5,0.066666667,0.004444444,0.000987654,0.000987654,0.388888889,0.388888889,0.388888889,0.177777778,1,0,0.822222222,0.6,0.822222222,0.822222222,0.16178022,0,0.02617284,0.611111111,0,0,0.779444444,0.141243376,0.019949691,0,1,0.220555556,0.141243376,0.019949691,0,0,1,0,0,1,1,2
637,0,0,1,0,0,1,9,-9,0,0,18,81,4.5,0.133333333,0.026666667,0.002962963,0.002962963,0.555555556,0.555555556,0.555555556,0.133333333,1,0,0.866666667,0.6,0.866666667,0.866666667,0.163299316,0,0.026666667,0.722222222,0,0,0.806111111,0.148665878,0.022101543,0,1,0.193888889,0.148665878,0.022101543,0,0,1,0,0,1,1,2
638,0.00617284,0.185952959,1,1,3,1,5,5,0.529706199,0.529706199,18,25,2.5,0.133333333,0.004444444,0.006666667,0.002422222,0.388888889,0.388888889,0.388888889,0.133333333,1,1,0.9,0.6,0.866666667,0.857142857,0.115470054,0,0.013333333,0.833333333,0,0,0.696666667,0.300592008,0.090355556,0,1,0.303333333,0.300592008,0.090355556,0,0,1,0,0,1,1,2
639,0.018518519,0.242585972,1,1,3,1,3,3,0.636514168,0.636514168,18,9,1.5,0.1,0.016666667,0.006666667,0.002222222,0.166666667,0.166666667,0.166666667,0.277777778,1,0,0.7,0.4,0.722222222,0.733333333,0.178124662,0,0.031728395,0.277777778,0,0,0.527777778,0.229263448,0.052561728,0.055555556,1,0.472222222,0.229263448,0.052561728,0,0,0,1,1,0,0,2
640,0,0,0,0,0,1,1,1,0.686961577,0.686961577,18,1,0.5,0.1,0.016666667,0.000740741,0.00962963,0.055555556,0.055555556,0.055555556,0.388888889,1,1,0.7,0.4,0.611111111,0.54,0.16960375,0,0.028765432,0,0,0,0.508333333,0.132549781,0.017569444,0.111111111,1,0.491666667,0.132549781,0.017569444,0,0,1,0,0,1,0,2
641,0.024691358,0,1,2,8,1,5,5,0.529706199,0.529706199,18,25,2.5,0.033333333,0.007777778,0.002222222,0.000555556,0.333333333,0.333333333,0.333333333,0.177777778,1,1,0.95,0.6,0.822222222,0.785714286,0.147405546,0,0.021728395,0.555555556,0,0,0.633333333,0.28915586,0.083611111,0,1,0.366666667,0.28915586,0.083611111,0,0,1,0,0,1,1,2
642,0.00617284,0.056633012,0,0,0,1,0,0,0.693147181,0.693147181,18,0,0,0.1,0.004444444,0.015555556,0.0002,0,0,0,0.255555556,0.8,0,0.555555556,0.4,0.544444444,0.555555556,0.111665285,0,0.012469136,0,0,0,0.533333333,0.101379376,0.010277778,0.111111111,1,0.466666667,0.101379376,0.010277778,0,0,0,0,0,1,0,2
643,0.043209877,0.056633012,1,2,8,1,4,4,0.590842246,0.590842246,18,16,2,0.066666667,0.005555556,0.002222222,0.0018,0,0,0,0.2,0.8,1,0.64,0.4,0.6,0.584615385,0.133333333,0,0.017777778,0.111111111,0,0,0.522222222,0.1435872,0.020617284,0,1,0.477777778,0.1435872,0.020617284,0,0,1,0,0,1,1,2
644,0.00617284,0,1,1,5,1,8,8,0.214559155,0,18,64,4,0.1,0.023333333,0.028888889,0.003466667,0.166666667,0.166666667,0.166666667,0.244444444,1,0,0.4,0.4,0.755555556,0.776470588,0.170692128,0,0.029135802,0.277777778,0,0,0.731111111,0.098425882,0.009687654,0.055555556,0.944444444,0.268888889,0.098425882,0.009687654,0,0,0,1,1,0,0,2
645,0.024691358,0,1,2,8,1,5,5,0.529706199,0.529706199,18,25,2.5,0.033333333,0.014444444,0.002222222,0.000555556,0.055555556,0.055555556,0.055555556,0.288888889,1,1,0.8,0.6,0.711111111,0.685714286,0.119670329,0,0.014320988,0.333333333,0,0,0.602777778,0.221053175,0.048864506,0,1,0.397222222,0.221053175,0.048864506,0,0,1,0,0,1,1,2
646,0.018518519,0.242585972,0,1,3,1,1,1,0.686961577,0.686961577,18,1,0.5,0.1,0.01,0.002962963,0.002962963,0,0,0,0.211111111,0.8,0,0.575,0.4,0.588888889,0.6,0.104822013,0,0.010987654,0.055555556,0,0,0.520555556,0.129377665,0.01673858,0.055555556,1,0.479444444,0.129377665,0.01673858,0,0,0,1,1,0,0,2
647,0.00617284,0.056633012,1,0,0,1,1,1,0.686961577,0.686961577,18,1,0.5,0.133333333,0.04,0.008888889,0.007222222,0.055555556,0.055555556,0.055555556,0.433333333,1,1,0.625,0.4,0.566666667,0.52,0.166666667,0,0.027777778,0.055555556,0,0,0.505555556,0.16063147,0.025802469,0.166666667,1,0.494444444,0.16063147,0.025802469,0,1,0,1,0,0,0,2
648,0.018518519,0.185952959,1,2,8,1,6,6,0.450561209,0.450561209,18,36,3,0.066666667,0.016666667,0.000987654,0.000750617,0.888888889,0.888888889,0.888888889,0.033333333,1,1,1,0.6,0.966666667,0.96,0.1,0,0.01,0.888888889,0,0,0.766666667,0.35193118,0.123855556,0,1,0.233333333,0.35193118,0.123855556,0,0,1,0,0,1,1,2
649,0,0,1,0,0,1,9,-9,0,0,18,81,4.5,0.066666667,0.012222222,0.000740741,0.000740741,0.055555556,0.055555556,0.055555556,0.3,1,0,0.7,0.4,0.7,0.7,0.137436854,0,0.018888889,0.277777778,0,0,0.727222222,0.103537731,0.010720062,0.055555556,1,0.272777778,0.103537731,0.010720062,0,0,1,0,0,1,1,2
650,0.00617284,0.185952959,0,1,3,1,2,2,0.668248478,0.668248478,18,4,1,0.066666667,0.017777778,0.00691358,0.005965432,0,0,0,0.244444444,0.8,1,0.657142857,0.4,0.555555556,0.490909091,0.14229165,0,0.020246914,0.111111111,0,0,0.527777778,0.172580273,0.029783951,0.111111111,1,0.472222222,0.172580273,0.029783951,0,1,0,1,0,0,0,2
651,0.00617284,0.185952959,1,1,3,1,4,4,0.590842246,0.590842246,18,16,2,0.066666667,0.013333333,0.002222222,0.001866667,0.111111111,0.111111111,0.111111111,0.277777778,1,0,0.68,0.6,0.722222222,0.738461538,0.135628396,0,0.018395062,0.333333333,0,0,0.631111111,0.214110275,0.04584321,0,1,0.368888889,0.214110275,0.04584321,0,0,0,1,1,0,0,2
652,0.043209877,0.242585972,1,1,5,1,5,5,0.529706199,0.529706199,18,25,2.5,0.133333333,0.044444444,0.042222222,0.001266667,0.111111111,0.111111111,0.111111111,0.322222222,1,0,0.5,0.2,0.677777778,0.728571429,0.201537302,0,0.040617284,0.277777778,0,0,0.649444444,0.169884674,0.028860802,0,1,0.350555556,0.169884674,0.028860802,0,0,0,1,1,0,0,2
653,0.018518519,0.242585972,0,1,3,1,1,1,0.686961577,0.686961577,18,1,0.5,0.133333333,0.026666667,0.015555556,0.000555556,0.055555556,0.055555556,0.055555556,0.411111111,1,1,0.6,0.4,0.588888889,0.58,0.155951876,0,0.024320988,0,0,0,0.532222222,0.102607968,0.010528395,0.166666667,1,0.467777778,0.102607968,0.010528395,0,1,0,1,0,0,0,2
654,0.018518519,0.185952959,1,2,8,1,6,6,0.450561209,0.450561209,18,36,3,0.133333333,0.017777778,0.003950617,0.003950617,0,0,0,0.244444444,0.8,1,0.6,0.4,0.555555556,0.546666667,0.14229165,0,0.020246914,0,0,0,0.563888889,0.110309609,0.01216821,0.222222222,1,0.436111111,0.110309609,0.01216821,0,0,1,0,0,1,1,2
655,0.00617284,0,1,1,5,1,7,7,0.348832096,0,18,49,3.5,0.033333333,0.012222222,0.006666667,8.89E-05,0.5,0.5,0.5,0.111111111,1,1,0.9,0.6,0.888888889,0.8875,0.119670329,0,0.014320988,0.777777778,0,0,0.781666667,0.263802325,0.069591667,0,1,0.218333333,0.263802325,0.069591667,0.055555556,1,0,1,0,0,0,2
656,0.00617284,0.185952959,1,1,3,1,5,5,0.529706199,0.529706199,18,25,2.5,0.066666667,0.004444444,0.003209877,0.001965432,0.666666667,0.666666667,0.666666667,0.066666667,1,1,1,0.8,0.933333333,0.914285714,0.094280904,0,0.008888889,0.833333333,0,0,0.702222222,0.362530544,0.131428395,0,1,0.297777778,0.362530544,0.131428395,0,0,1,0,0,1,1,2
657,0.00617284,0.185952959,1,1,3,1,4,4,0.590842246,0.590842246,18,16,2,0.133333333,1.04E-17,0.003950617,0.008217284,0,0,0,0.177777778,0.8,1,0.68,0.4,0.622222222,0.6,0.113311545,0,0.012839506,0.166666667,0,0,0.55,0.173397424,0.030066667,0.055555556,1,0.45,0.173397424,0.030066667,0,0,1,0,0,1,1,2
658,0.00617284,0.185952959,0,1,3,1,0,0,0.693147181,0.693147181,18,0,0,0.033333333,0.036666667,0.002222222,0.002222222,0.055555556,0.055555556,0.055555556,0.344444444,1,1,0.6,0.4,0.655555556,0.6,0.146143849,0,0.021358025,0.222222222,0,0,0.551666667,0.170595363,0.029102778,0.055555556,1,0.448333333,0.170595363,0.029102778,0,0,0,1,0,1,0,2
659,0.00617284,0.056633012,1,0,0,1,1,1,0.686961577,0.686961577,18,1,0.5,0.133333333,0.035555556,0.020740741,0.001296296,0.055555556,0.055555556,0.055555556,0.366666667,1,0,0.575,0.4,0.633333333,0.68,0.179505494,0,0.032222222,0.166666667,0,0,0.570555556,0.173988257,0.030271914,0,1,0.429444444,0.173988257,0.030271914,0,0,0,1,0,1,0,2
660,0.024691358,0.242585972,1,0,0,1,4,4,0.590842246,0.590842246,18,16,2,0.033333333,0.032222222,0.008888889,0.004022222,0.055555556,0.055555556,0.055555556,0.388888889,1,0,0.48,0.2,0.611111111,0.661538462,0.16960375,0,0.028765432,0.055555556,0,0,0.617777778,0.118816177,0.014117284,0.055555556,1,0.382222222,0.118816177,0.014117284,0,0,0,1,1,0,0,2
661,0.024691358,0.242585972,1,0,0,1,2,2,0.668248478,0.668248478,18,4,1,0.133333333,0.03,0.002222222,0.011666667,0,0,0,0.255555556,0.8,1,0.6,0.2,0.544444444,0.509090909,0.146143849,0,0.021358025,0.111111111,0,0,0.520555556,0.164872753,0.027183025,0.166666667,1,0.479444444,0.164872753,0.027183025,0,0,1,0,0,1,1,2
662,0.000217014,0.031794878,1,1,15,1,21.5,21.5,0.591388686,0.591388686,97,462.25,10.75,0.06875,0.011601563,0.000306576,0.002115379,0.639175258,0.639175258,0.639175258,0.529896907,1.4,0,0.718518519,0.2,0.870103093,0.928571429,0.372277734,0,0.138590711,0.237113402,0.020618557,0,0.573092784,0.213808667,0.045714146,0.072164948,1,0.426907216,0.213808667,0.045714146,0,0,0,1,1,0,0,2
663,0.002081165,0.094640027,1,3,42,1,23,23,0.56810373,0.56810373,94,529,11.5,0.083870968,0.039791883,0.009747732,0.000204556,0.042553191,0.042553191,0.042553191,0.49787234,1,1,0.55,0.2,0.50212766,0.485714286,0.240114655,0,0.057655048,0.180851064,0,0,0.537765957,0.215170166,0.046298201,0.127659574,1,0.462234043,0.215170166,0.046298201,0,1,0,1,0,0,0,2
664,0.000217014,0.005878575,0,1,3,1,2,2,0.692313963,0.692313963,98,4,1,0.05,0.005625,0.00051358,0.002060746,0.010204082,0.010204082,0.010204082,0.536734694,1,1,0.485106383,0.2,0.463265306,0.443137255,0.209171229,0,0.043752603,0.12244898,0,0,0.509591837,0.185614909,0.034452895,0.204081633,1,0.490408163,0.185614909,0.034452895,0,1,0,1,0,0,1,2
665,0.000192234,0.023703762,1,1,13,1,20,20,0.614150513,0.614150513,102,400,10,0.070588235,0.022560554,0.000209862,0.002520861,0.049019608,0.049019608,0.049019608,0.480392157,1,1,0.6,0.2,0.519607843,0.484507042,0.227965948,0,0.051968474,0.147058824,0,0,0.508627451,0.205636454,0.042286351,0.147058824,1,0.491372549,0.205636454,0.042286351,0,1,0,1,0,0,0,2
